,PC1,PC2,PC3,PC4
0,-0.37952832538615167,10.746567344334586,7.852231931089729,-1.1188421638461286
1,5.089002121365568,14.034633821523704,8.964595594204848,1.257569575929921
2,3.4629594423520746,7.614688783424983,6.700969340944297,-5.374062231654839
3,5.276294707925392,15.494146892092909,7.364664983156511,-0.6348948908746723
4,20.158762374675117,5.949418893068268,6.785591435369224,0.7182342984543821
5,-8.660332695703174,21.59494801184799,0.023452593908273856,2.5335941729395843
6,-1.3959347495875505,8.71178108306713,10.368342192808715,-1.2862983459027115
7,-1.082536619719339,9.572897500971381,7.256155166931828,-5.100261983254208
8,3.300809925011289,6.5621907125859025,9.734494243422418,-5.5548294062195005
9,0.021977559793382253,12.957010516112698,7.555181884328526,-1.5143271020126283
10,-5.800426865693154,7.3810475608640225,10.2518355385061,0.5395520468425026
11,1.5350234783088519,4.7454138134008765,7.8073269418538676,4.4476752654897
12,0.31810264043452585,2.214464944577075,11.787300830379213,-3.1657482166502793
13,-1.5496360817385133,9.119558954548358,10.884432870942659,2.8628295668849044
14,5.895766420413702,7.721458853128956,10.60346900486753,-2.3649578340084942
15,0.4764427289401668,13.192967217867851,9.713935883972058,0.8060023623162171
16,7.855756770472143,9.164196038158352,-5.696812184053991,-0.577661431596777
17,13.58991970400043,9.020472656488419,-7.8216653049319325,-7.218065380904364
18,-11.309311776620614,10.484219247190254,4.418401864950657,-4.608545226036181
19,-3.6915145683052,7.299026117954284,7.813996253070963,-3.0618886969798953
20,5.500984011161715,8.847525622900875,7.646192764633421,1.4421517184732853
21,-2.458384430184627,8.736383698545884,8.348946623007667,-0.9935537851748819
22,-1.1064152624830996,0.9529427345324887,10.942094307358314,-1.587317729403327
23,6.692822211179974,2.521910917998832,11.286841873884928,-4.5991335231987875
24,-1.7706460136228293,9.13599591013057,7.298743196038327,-3.739086875648135
25,-2.620341706945072,6.868803969937368,7.405733710438207,-4.3095780403606545
26,2.5473835926792696,3.1915175021266786,11.27907287529819,1.0227810168851945
27,-2.8328000644527864,5.682522863659998,10.035756341051647,1.8513332602233343
28,7.1576262882598645,2.0720147422351287,11.905402775904589,2.5516223180668316
29,-0.006735957554812409,10.011049304840903,8.333659406180953,0.18067816882256657
30,-7.792342078815809,-2.072778069887213,1.2356775267007922,-3.068640820494074
31,-5.863948629826809,3.3364019673580287,1.564077783316141,0.4567170473546652
32,-2.9539965821462095,4.712166753101265,-1.2699899394048235,-4.193706108555742
33,1.0014245296439717,-7.046145482348701,3.9728156934263956,-3.56082514438153
